FECHA,confirmed,deaths,estimation,ratio,new confirmed,new deaths,new estimated,new ratio,new confirmed (7d),new deaths (7d),new estimated (7d),new ratio (7d)
2020-07-09,51880,1663,256100.0,0.20257711831315892,2379,70,10500.0,0.22657142857142856,2111.5714285714284,75.14285714285714,10271.42857142857,0.20557719054242002
2020-07-10,54232,1754,265700.0,0.20410989838163343,2352,91,9600.0,0.245,2175.714285714286,77.71428571428571,10471.42857142857,0.20777626193724422
2020-07-11,56438,1842,277400.0,0.2034534967555876,2206,88,11700.0,0.18854700854700854,2260.5714285714284,81.42857142857143,10685.714285714286,0.2115508021390374
2020-07-12,57697,1906,289200.0,0.19950553250345782,1259,64,11800.0,0.10669491525423729,2267.5714285714284,82.85714285714286,10571.42857142857,0.2145
2020-07-13,59910,1978,298500.0,0.2007035175879397,2213,72,9300.0,0.23795698924731182,2368.8571428571427,84.14285714285714,10742.857142857143,0.22050531914893615
2020-07-14,62643,2072,309700.0,0.20226993865030674,2733,94,11200.0,0.24401785714285715,2493.5714285714284,85.0,11257.142857142857,0.22151015228426396
2020-07-15,65374,2173,319600.0,0.204549436795995,2731,101,9900.0,0.27585858585858586,2617.714285714286,87.71428571428571,11400.0,0.22962406015037595
2020-07-16,68462,2252,331300.0,0.2066465439178992,3088,79,11700.0,0.26393162393162395,2705.5714285714284,93.57142857142857,11585.714285714286,0.23352651048088777
2020-07-17,71687,2349,344500.0,0.2080899854862119,3225,97,13200.0,0.24431818181818182,2832.5714285714284,97.0,12114.285714285714,0.23382075471698113
2020-07-18,74762,2456,357200.0,0.20930011198208287,3075,107,12700.0,0.2421259842519685,2970.1428571428573,100.28571428571429,12400.0,0.23952764976958527
2020-07-19,76636,2561,370300.0,0.20695652173913043,1874,105,13100.0,0.14305343511450383,3166.0,102.71428571428571,12614.285714285714,0.25098527746319366
2020-07-20,79738,2657,383300.0,0.208030263501174,3102,96,13000.0,0.23861538461538462,3320.285714285714,104.71428571428571,12985.714285714286,0.25568756875687565
2020-07-21,83434,2774,396500.0,0.21042622950819673,3696,117,13200.0,0.28,3499.4285714285716,106.85714285714286,13085.714285714286,0.2674235807860262
2020-07-22,87536,2892,407900.0,0.21460161804363814,4102,118,11400.0,0.35982456140350877,3557.4285714285716,105.71428571428571,13185.714285714286,0.2697941495124594
2020-07-23,91704,2985,422200.0,0.21720511605873993,4168,93,14300.0,0.29146853146853147,3600.8571428571427,107.42857142857143,13442.857142857141,0.26786397449521787
2020-07-24,96183,3097,436100.0,0.22055262554459987,4479,112,13900.0,0.32223021582733813,3682.714285714286,112.57142857142857,13914.285714285714,0.26467145790554414
2020-07-25,99664,3196,449500.0,0.2217219132369299,3481,99,13400.0,0.25977611940298506,3755.714285714286,114.0,14142.857142857141,0.2655555555555556
2020-07-26,101842,3313,464400.0,0.21929801894918174,2178,117,14900.0,0.1461744966442953,3821.8571428571427,115.85714285714286,14585.714285714286,0.26202742409402546
2020-07-27,105517,3445,480700.0,0.2195069690035365,3675,132,16300.0,0.2254601226993865,3845.4285714285716,121.14285714285714,14500.0,0.26520197044334975
2020-07-28,109724,3572,495500.0,0.2214409687184662,4207,127,14800.0,0.28425675675675677,3925.4285714285716,124.0,14671.428571428572,0.267555988315482
2020-07-29,114289,3703,510000.0,0.22409607843137255,4565,131,14500.0,0.31482758620689655,3925.0,126.14285714285714,14442.857142857141,0.2717606330365975
2020-07-30,118622,3833,523700.0,0.2265075424861562,4333,130,13700.0,0.31627737226277375,4033.285714285714,129.85714285714286,14314.285714285714,0.2817664670658683
2020-07-31,123661,3965,538800.0,0.22951187824795843,5039,132,15100.0,0.3337086092715232,4097.857142857143,130.85714285714286,14042.857142857141,0.2918107833163785
2020-08-01,127139,4079,550600.0,0.2309099164547766,3478,114,11800.0,0.2947457627118644,4195.428571428572,131.85714285714286,14100.0,0.297548125633232
2020-08-02,130075,4222,564600.0,0.23038434289762663,2936,143,14000.0,0.20971428571428571,4354.0,134.42857142857142,13957.142857142859,0.3119549641760491
2020-08-03,134202,4361,579000.0,0.23178238341968913,4127,139,14400.0,0.2865972222222222,4524.285714285715,139.14285714285714,13971.428571428572,0.3238241308793456
2020-08-04,139092,4495,594200.0,0.23408280040390442,4890,134,15200.0,0.32171052631578945,4629.142857142857,141.42857142857142,14057.142857142859,0.3293089430894308
2020-08-05,144767,4644,607700.0,0.23822116175744612,5675,149,13500.0,0.4203703703703704,4781.285714285715,145.85714285714286,14828.571428571428,0.32243737957610796
2020-08-06,150292,4807,621500.0,0.24182139983909895,5525,163,13800.0,0.4003623188405797,4774.857142857143,145.0,15028.571428571428,0.31771863117870724
2020-08-07,156065,4955,637200.0,0.24492310106716886,5773,148,15700.0,0.36770700636942677,4840.571428571428,146.71428571428572,14985.714285714286,0.32301239275500476
2020-08-08,160608,5100,654400.0,0.2454278728606357,4543,145,17200.0,0.2641279069767442,4867.714285714285,144.42857142857142,15028.571428571428,0.3238973384030418
2020-08-09,163499,5237,669800.0,0.2441012242460436,2891,137,15400.0,0.18772727272727271,4791.0,143.14285714285714,15428.571428571428,0.3105277777777778
2020-08-10,168086,5388,683900.0,0.24577569820149145,4587,151,14100.0,0.3253191489361702,4716.714285714285,140.42857142857142,15314.285714285714,0.30799440298507463
2020-08-11,173166,5506,699400.0,0.24759222190448957,5080,118,15500.0,0.327741935483871,4572.571428571428,141.0,15900.0,0.28758310871518417
2020-08-12,178304,5646,715700.0,0.24913231801033953,5138,140,16300.0,0.3152147239263804,4542.142857142857,139.57142857142858,15685.714285714286,0.2895719489981785
2020-08-13,183309,5790,728700.0,0.2515561959654179,5005,144,13000.0,0.385,4395.0,139.71428571428572,15400.0,0.2853896103896104
2020-08-14,188073,5942,748500.0,0.2512665330661323,4764,152,19800.0,0.2406060606060606,4224.142857142857,140.57142857142858,15642.857142857141,0.2700365296803653
2020-08-15,192403,6077,764200.0,0.2517704789322167,4330,135,15700.0,0.27579617834394904,4123.714285714285,148.28571428571428,15757.142857142859,0.261704442429737
2020-08-16,194264,6215,777600.0,0.24982510288065843,1861,138,13400.0,0.13888059701492536,4153.0,150.28571428571428,15857.142857142859,0.2619009009009009
2020-08-17,197655,6372,793400.0,0.24912402319132845,3391,157,15800.0,0.21462025316455696,4283.0,149.85714285714286,16385.714285714286,0.261386224934612
